,Date,ZoneID,mean,sum,count
16945,20110531,2,0.0,0.0,4
16946,20110531,3,0.0,0.0,8
16947,20110531,4,0.0,0.0,3
16948,20110531,5,,,0
16949,20110531,6,0.0,0.0,17
16950,20170503,1,0.0,0.0,2
16951,20170503,2,0.0,0.0,4
16952,20170503,3,0.0,0.0,8
16953,20170503,4,0.0,0.0,3
16954,20170503,5,,,0
16955,20170503,6,0.0,0.0,17
16956,20121027,1,0.0,0.0,2
16957,20121027,2,0.0,0.0,4
16958,20121027,3,0.0,0.0,8
16959,20121027,4,0.0,0.0,3
16960,20121027,5,,,0
16961,20121027,6,0.0,0.0,17
16962,20161120,1,0.0,0.0,2
16963,20161120,2,22.5,90.0,4
16964,20161120,3,2.75,22.0,8
16965,20161120,4,3.6666666666666665,11.0,3
16966,20161120,5,,,0
16967,20161120,6,7.235294117647059,123.0,17
16968,20110906,1,0.0,0.0,2
16969,20110906,2,0.0,0.0,4
16970,20110906,3,0.0,0.0,8
16971,20110906,4,0.0,0.0,3
16972,20110906,5,,,0
16973,20110906,6,0.0,0.0,17
16974,20191017,1,0.0,0.0,2
16975,20191017,2,0.0,0.0,4
16976,20191017,3,0.0,0.0,8
16977,20191017,4,0.0,0.0,3
16978,20191017,5,,,0
16979,20191017,6,0.0,0.0,17
16980,20110602,1,0.0,0.0,2
16981,20110602,2,0.0,0.0,4
16982,20110602,3,0.0,0.0,8
16983,20110602,4,0.0,0.0,3
16984,20110602,5,,,0
16985,20110602,6,0.0,0.0,17
16986,20160825,1,0.0,0.0,2
16987,20160825,2,0.0,0.0,4
16988,20160825,3,0.0,0.0,8
16989,20160825,4,0.0,0.0,3
16990,20160825,5,,,0
16991,20160825,6,0.0,0.0,17
16992,20191009,1,0.0,0.0,2
16993,20191009,2,0.0,0.0,4
16994,20191009,3,0.0,0.0,8
16995,20191009,4,0.0,0.0,3
16996,20191009,5,,,0
16997,20191009,6,0.0,0.0,17
16998,20131024,1,0.0,0.0,2
16999,20131024,2,0.0,0.0,4
17000,20131024,3,0.0,0.0,8
17001,20131024,4,0.0,0.0,3
17002,20131024,5,,,0
17003,20131024,6,0.0,0.0,17
17004,20170530,1,0.0,0.0,2
17005,20170530,2,0.0,0.0,4
17006,20170530,3,0.0,0.0,8
17007,20170530,4,0.0,0.0,3
17008,20170530,5,,,0
17009,20170530,6,0.0,0.0,17
17010,20111029,1,0.0,0.0,2
17011,20111029,2,0.0,0.0,4
17012,20111029,3,0.0,0.0,8
17013,20111029,4,0.0,0.0,3
17014,20111029,5,,,0
17015,20111029,6,0.0,0.0,17
17016,20151025,1,0.0,0.0,2
17017,20151025,2,0.0,0.0,4
17018,20151025,3,0.0,0.0,8
17019,20151025,4,0.0,0.0,3
17020,20151025,5,,,0
17021,20151025,6,0.0,0.0,17
17022,20180129,1,92.5,185.0,2
17023,20180129,2,105.5,422.0,4
17024,20180129,3,108.875,871.0,8
17025,20180129,4,100.66666666666667,302.0,3
17026,20180129,5,,,0
17027,20180129,6,104.70588235294117,1780.0,17
17028,20120626,1,0.0,0.0,2
17029,20120626,2,0.0,0.0,4
17030,20120626,3,0.0,0.0,8
17031,20120626,4,0.0,0.0,3
17032,20120626,5,,,0
17033,20120626,6,0.0,0.0,17
17034,20130330,1,71.5,143.0,2
17035,20130330,2,84.0,336.0,4
17036,20130330,3,90.25,722.0,8
17037,20130330,4,103.0,309.0,3
17038,20130330,5,,,0
17039,20130330,6,88.82352941176471,1510.0,17
17040,20140221,1,115.0,230.0,2
17041,20140221,2,135.25,541.0,4
17042,20140221,3,130.5,1044.0,8
17043,20140221,4,128.66666666666666,386.0,3
17044,20140221,5,,,0
17045,20140221,6,129.47058823529412,2201.0,17
17046,20120501,1,0.0,0.0,2
17047,20120501,2,0.0,0.0,4
17048,20120501,3,0.0,0.0,8
17049,20120501,4,0.0,0.0,3
17050,20120501,5,,,0
17051,20120501,6,0.0,0.0,17
17052,20100910,1,0.0,0.0,2
17053,20100910,2,0.0,0.0,4
17054,20100910,3,0.0,0.0,8
17055,20100910,4,0.0,0.0,3
17056,20100910,5,,,0
17057,20100910,6,0.0,0.0,17
17058,20180308,1,0.0,0.0,2
17059,20180308,2,129.75,519.0,4
17060,20180308,3,44.25,354.0,8
17061,20180308,4,31.0,93.0,3
17062,20180308,5,,,0
17063,20180308,6,56.8235294117647,966.0,17
17064,20100927,1,0.0,0.0,2
17065,20100927,2,0.0,0.0,4
17066,20100927,3,0.0,0.0,8
17067,20100927,4,0.0,0.0,3
17068,20100927,5,,,0
17069,20100927,6,0.0,0.0,17
17070,20130503,1,0.0,0.0,2
17071,20130503,2,0.0,0.0,4
17072,20130503,3,0.0,0.0,8
17073,20130503,4,0.0,0.0,3
17074,20130503,5,,,0
17075,20130503,6,0.0,0.0,17
17076,20121230,1,76.0,152.0,2
17077,20121230,2,58.25,233.0,4
17078,20121230,3,64.625,517.0,8
17079,20121230,4,83.0,249.0,3
17080,20121230,5,,,0
17081,20121230,6,67.70588235294117,1151.0,17
17082,20150801,1,0.0,0.0,2
17083,20150801,2,0.0,0.0,4
17084,20150801,3,0.0,0.0,8
17085,20150801,4,0.0,0.0,3
17086,20150801,5,,,0
17087,20150801,6,0.0,0.0,17
17088,20160423,1,0.0,0.0,2
17089,20160423,2,0.0,0.0,4
17090,20160423,3,27.75,222.0,8
17091,20160423,4,0.0,0.0,3
17092,20160423,5,,,0
17093,20160423,6,13.058823529411764,222.0,17
17094,20180324,1,0.0,0.0,2
17095,20180324,2,0.0,0.0,4
17096,20180324,3,32.0,256.0,8
17097,20180324,4,80.33333333333333,241.0,3
17098,20180324,5,,,0
17099,20180324,6,29.235294117647058,497.0,17
17100,20190928,1,0.0,0.0,2
17101,20190928,2,0.0,0.0,4
17102,20190928,3,0.0,0.0,8
17103,20190928,4,0.0,0.0,3
17104,20190928,5,,,0
17105,20190928,6,0.0,0.0,17
17106,20120212,1,114.0,228.0,2
17107,20120212,2,129.75,519.0,4
17108,20120212,3,127.125,1017.0,8
17109,20120212,4,127.0,381.0,3
17110,20120212,5,,,0
17111,20120212,6,126.17647058823529,2145.0,17
17112,20120502,1,0.0,0.0,2
17113,20120502,2,0.0,0.0,4
17114,20120502,3,0.0,0.0,8
17115,20120502,4,0.0,0.0,3
17116,20120502,5,,,0
17117,20120502,6,0.0,0.0,17
17118,20190329,1,156.0,312.0,2
17119,20190329,2,96.0,384.0,4
17120,20190329,3,67.125,537.0,8
17121,20190329,4,98.0,294.0,3
17122,20190329,5,,,0
17123,20190329,6,89.82352941176471,1527.0,17
17124,20120428,1,0.0,0.0,2
17125,20120428,2,0.0,0.0,4
17126,20120428,3,0.0,0.0,8
17127,20120428,4,0.0,0.0,3
17128,20120428,5,,,0
17129,20120428,6,0.0,0.0,17
17130,20100329,1,0.0,0.0,2
17131,20100329,2,83.0,332.0,4
17132,20100329,3,26.375,211.0,8
17133,20100329,4,120.66666666666667,362.0,3
17134,20100329,5,,,0
17135,20100329,6,53.23529411764706,905.0,17
17136,20160108,1,0.0,0.0,2
17137,20160108,2,0.0,0.0,4
17138,20160108,3,0.0,0.0,8
17139,20160108,4,0.0,0.0,3
17140,20160108,5,,,0
17141,20160108,6,0.0,0.0,17
17142,20131011,1,0.0,0.0,2
17143,20131011,2,0.0,0.0,4
17144,20131011,3,0.0,0.0,8
17145,20131011,4,0.0,0.0,3
17146,20131011,5,,,0
17147,20131011,6,0.0,0.0,17
17148,20120927,1,0.0,0.0,2
17149,20120927,2,0.0,0.0,4
17150,20120927,3,0.0,0.0,8
17151,20120927,4,0.0,0.0,3
17152,20120927,5,,,0
17153,20120927,6,0.0,0.0,17
17154,20090724,1,0.0,0.0,2
17155,20090724,2,0.0,0.0,4
17156,20090724,3,0.0,0.0,8
17157,20090724,4,0.0,0.0,3
17158,20090724,5,,,0
17159,20090724,6,0.0,0.0,17
17160,20161018,1,0.0,0.0,2
17161,20161018,2,0.0,0.0,4
17162,20161018,3,0.0,0.0,8
17163,20161018,4,0.0,0.0,3
17164,20161018,5,,,0
17165,20161018,6,0.0,0.0,17
17166,20150124,1,101.0,202.0,2
17167,20150124,2,105.75,423.0,4
17168,20150124,3,111.375,891.0,8
17169,20150124,4,115.33333333333333,346.0,3
17170,20150124,5,,,0
17171,20150124,6,109.52941176470588,1862.0,17
17172,20100813,1,0.0,0.0,2
17173,20100813,2,0.0,0.0,4
17174,20100813,3,0.0,0.0,8
17175,20100813,4,0.0,0.0,3
17176,20100813,5,,,0
17177,20100813,6,0.0,0.0,17
17178,20110319,1,0.0,0.0,2
17179,20110319,2,0.0,0.0,4
17180,20110319,3,0.0,0.0,8
17181,20110319,4,0.0,0.0,3
17182,20110319,5,,,0
17183,20110319,6,0.0,0.0,17
17184,20180623,1,0.0,0.0,2
17185,20180623,2,0.0,0.0,4
17186,20180623,3,0.0,0.0,8
17187,20180623,4,0.0,0.0,3
17188,20180623,5,,,0
17189,20180623,6,0.0,0.0,17
17190,20180130,1,94.0,188.0,2
17191,20180130,2,102.5,410.0,4
17192,20180130,3,93.375,747.0,8
17193,20180130,4,106.66666666666667,320.0,3
17194,20180130,5,,,0
17195,20180130,6,97.94117647058823,1665.0,17
17196,20180208,1,108.0,216.0,2
17197,20180208,2,129.5,518.0,4
17198,20180208,3,126.5,1012.0,8
17199,20180208,4,124.0,372.0,3
17200,20180208,5,,,0
17201,20180208,6,124.58823529411765,2118.0,17
17202,20130811,1,0.0,0.0,2
17203,20130811,2,0.0,0.0,4
17204,20130811,3,0.0,0.0,8
17205,20130811,4,0.0,0.0,3
17206,20130811,5,,,0
17207,20130811,6,0.0,0.0,17
17208,20140421,1,0.0,0.0,2
17209,20140421,2,0.0,0.0,4
17210,20140421,3,0.0,0.0,8
17211,20140421,4,0.0,0.0,3
17212,20140421,5,,,0
17213,20140421,6,0.0,0.0,17
17214,20101209,1,0.0,0.0,2
17215,20101209,2,0.0,0.0,4
17216,20101209,3,0.0,0.0,8
17217,20101209,4,0.0,0.0,3
17218,20101209,5,,,0
17219,20101209,6,0.0,0.0,17
17220,20091117,1,0.0,0.0,2
17221,20091117,2,0.0,0.0,4
17222,20091117,3,0.0,0.0,8
17223,20091117,4,31.333333333333332,94.0,3
17224,20091117,5,,,0
17225,20091117,6,5.529411764705882,94.0,17
17226,20130607,1,0.0,0.0,2
17227,20130607,2,0.0,0.0,4
17228,20130607,3,0.0,0.0,8
17229,20130607,4,0.0,0.0,3
17230,20130607,5,,,0
17231,20130607,6,0.0,0.0,17
17232,20111002,1,0.0,0.0,2
17233,20111002,2,0.0,0.0,4
17234,20111002,3,0.0,0.0,8
17235,20111002,4,0.0,0.0,3
17236,20111002,5,,,0
17237,20111002,6,0.0,0.0,17
17238,20150321,1,0.0,0.0,2
17239,20150321,2,0.0,0.0,4
17240,20150321,3,0.0,0.0,8
17241,20150321,4,0.0,0.0,3
17242,20150321,5,,,0
17243,20150321,6,0.0,0.0,17
17244,20151002,1,0.0,0.0,2
17245,20151002,2,0.0,0.0,4
17246,20151002,3,0.0,0.0,8
17247,20151002,4,0.0,0.0,3
17248,20151002,5,,,0
17249,20151002,6,0.0,0.0,17
17250,20110703,1,0.0,0.0,2
17251,20110703,2,0.0,0.0,4
17252,20110703,3,0.0,0.0,8
17253,20110703,4,0.0,0.0,3
17254,20110703,5,,,0
17255,20110703,6,0.0,0.0,17
17256,20120308,1,0.0,0.0,2
17257,20120308,2,107.5,430.0,4
17258,20120308,3,103.5,828.0,8
17259,20120308,4,93.66666666666667,281.0,3
17260,20120308,5,,,0
17261,20120308,6,90.52941176470588,1539.0,17
17262,20171022,1,0.0,0.0,2
17263,20171022,2,0.0,0.0,4
17264,20171022,3,0.0,0.0,8
17265,20171022,4,0.0,0.0,3
17266,20171022,5,,,0
17267,20171022,6,0.0,0.0,17
17268,20170207,1,119.0,238.0,2
17269,20170207,2,134.25,537.0,4
17270,20170207,3,132.0,1056.0,8
17271,20170207,4,133.66666666666666,401.0,3
17272,20170207,5,,,0
17273,20170207,6,131.2941176470588,2232.0,17
17274,20131016,1,0.0,0.0,2
17275,20131016,2,0.0,0.0,4
17276,20131016,3,0.0,0.0,8
17277,20131016,4,0.0,0.0,3
17278,20131016,5,,,0
17279,20131016,6,0.0,0.0,17
17280,20161012,1,0.0,0.0,2
17281,20161012,2,0.0,0.0,4
17282,20161012,3,0.0,0.0,8
17283,20161012,4,0.0,0.0,3
17284,20161012,5,,,0
17285,20161012,6,0.0,0.0,17
17286,20131229,1,103.0,206.0,2
17287,20131229,2,108.5,434.0,4
17288,20131229,3,108.125,865.0,8
17289,20131229,4,99.0,297.0,3
17290,20131229,5,,,0
17291,20131229,6,106.0,1802.0,17
17292,20090928,1,0.0,0.0,2
17293,20090928,2,0.0,0.0,4
17294,20090928,3,0.0,0.0,8
17295,20090928,4,0.0,0.0,3
17296,20090928,5,,,0
17297,20090928,6,0.0,0.0,17
17298,20100721,1,0.0,0.0,2
17299,20100721,2,0.0,0.0,4
17300,20100721,3,0.0,0.0,8
17301,20100721,4,0.0,0.0,3
17302,20100721,5,,,0
17303,20100721,6,0.0,0.0,17
17304,20100827,1,0.0,0.0,2
17305,20100827,2,0.0,0.0,4
17306,20100827,3,0.0,0.0,8
17307,20100827,4,0.0,0.0,3
17308,20100827,5,,,0
17309,20100827,6,0.0,0.0,17
17310,20101218,1,0.0,0.0,2
17311,20101218,2,0.0,0.0,4
17312,20101218,3,0.0,0.0,8
17313,20101218,4,0.0,0.0,3
17314,20101218,5,,,0
17315,20101218,6,0.0,0.0,17
17316,20190916,1,0.0,0.0,2
17317,20190916,2,0.0,0.0,4
17318,20190916,3,0.0,0.0,8
17319,20190916,4,0.0,0.0,3
17320,20190916,5,,,0
17321,20190916,6,0.0,0.0,17
17322,20170516,1,0.0,0.0,2
17323,20170516,2,0.0,0.0,4
17324,20170516,3,0.0,0.0,8
17325,20170516,4,0.0,0.0,3
17326,20170516,5,,,0
17327,20170516,6,0.0,0.0,17
17328,20170616,1,0.0,0.0,2
17329,20170616,2,0.0,0.0,4
17330,20170616,3,0.0,0.0,8
17331,20170616,4,0.0,0.0,3
17332,20170616,5,,,0
17333,20170616,6,0.0,0.0,17
17334,20160915,1,0.0,0.0,2
17335,20160915,2,0.0,0.0,4
17336,20160915,3,0.0,0.0,8
17337,20160915,4,0.0,0.0,3
17338,20160915,5,,,0
17339,20160915,6,0.0,0.0,17
17340,20170702,1,0.0,0.0,2
17341,20170702,2,0.0,0.0,4
17342,20170702,3,0.0,0.0,8
17343,20170702,4,0.0,0.0,3
17344,20170702,5,,,0
17345,20170702,6,0.0,0.0,17
17346,20090906,1,0.0,0.0,2
17347,20090906,2,0.0,0.0,4
17348,20090906,3,0.0,0.0,8
17349,20090906,4,0.0,0.0,3
17350,20090906,5,,,0
17351,20090906,6,0.0,0.0,17
17352,20160407,1,0.0,0.0,2
17353,20160407,2,58.75,235.0,4
17354,20160407,3,39.375,315.0,8
17355,20160407,4,34.333333333333336,103.0,3
17356,20160407,5,,,0
17357,20160407,6,38.411764705882355,653.0,17
17358,20160720,1,0.0,0.0,2
17359,20160720,2,0.0,0.0,4
17360,20160720,3,0.0,0.0,8
17361,20160720,4,0.0,0.0,3
17362,20160720,5,,,0
17363,20160720,6,0.0,0.0,17
17364,20141112,1,0.0,0.0,2
17365,20141112,2,0.0,0.0,4
17366,20141112,3,0.0,0.0,8
17367,20141112,4,0.0,0.0,3
17368,20141112,5,,,0
17369,20141112,6,0.0,0.0,17
17370,20130603,1,0.0,0.0,2
17371,20130603,2,0.0,0.0,4
17372,20130603,3,0.0,0.0,8
17373,20130603,4,0.0,0.0,3
17374,20130603,5,,,0
17375,20130603,6,0.0,0.0,17
17376,20150903,1,0.0,0.0,2
17377,20150903,2,0.0,0.0,4
17378,20150903,3,0.0,0.0,8
17379,20150903,4,0.0,0.0,3
17380,20150903,5,,,0
17381,20150903,6,0.0,0.0,17
17382,20091109,1,0.0,0.0,2
17383,20091109,2,0.0,0.0,4
17384,20091109,3,0.0,0.0,8
17385,20091109,4,16.666666666666668,50.0,3
17386,20091109,5,,,0
17387,20091109,6,2.9411764705882355,50.0,17
17388,20160428,1,0.0,0.0,2
17389,20160428,2,0.0,0.0,4
17390,20160428,3,0.0,0.0,8
17391,20160428,4,0.0,0.0,3
17392,20160428,5,,,0
17393,20160428,6,0.0,0.0,17
17394,20111125,1,4.5,9.0,2
17395,20111125,2,71.75,287.0,4
17396,20111125,3,56.875,455.0,8
17397,20111125,4,60.0,180.0,3
17398,20111125,5,,,0
17399,20111125,6,54.76470588235294,931.0,17
17400,20141118,1,0.0,0.0,2
17401,20141118,2,0.0,0.0,4
17402,20141118,3,0.0,0.0,8
17403,20141118,4,0.0,0.0,3
17404,20141118,5,,,0
17405,20141118,6,0.0,0.0,17
17406,20130126,1,31.5,63.0,2
17407,20130126,2,42.25,169.0,4
17408,20130126,3,125.5,1004.0,8
17409,20130126,4,71.33333333333333,214.0,3
17410,20130126,5,,,0
17411,20130126,6,85.29411764705883,1450.0,17
17412,20161102,1,0.0,0.0,2
17413,20161102,2,0.0,0.0,4
17414,20161102,3,8.375,67.0,8
17415,20161102,4,0.0,0.0,3
17416,20161102,5,,,0
17417,20161102,6,3.9411764705882355,67.0,17
17418,20120714,1,0.0,0.0,2
17419,20120714,2,0.0,0.0,4
17420,20120714,3,0.0,0.0,8
17421,20120714,4,0.0,0.0,3
17422,20120714,5,,,0
17423,20120714,6,0.0,0.0,17
17424,20120121,1,0.0,0.0,2
17425,20120121,2,37.25,149.0,4
17426,20120121,3,0.0,0.0,8
17427,20120121,4,99.33333333333333,298.0,3
17428,20120121,5,,,0
17429,20120121,6,26.294117647058822,447.0,17
17430,20150414,1,53.0,106.0,2
17431,20150414,2,94.25,377.0,4
17432,20150414,3,63.0,504.0,8
17433,20150414,4,127.66666666666667,383.0,3
17434,20150414,5,,,0
17435,20150414,6,80.58823529411765,1370.0,17
17436,20171102,1,0.0,0.0,2
17437,20171102,2,0.0,0.0,4
17438,20171102,3,0.0,0.0,8
17439,20171102,4,0.0,0.0,3
17440,20171102,5,,,0
17441,20171102,6,0.0,0.0,17
17442,20110510,1,0.0,0.0,2
17443,20110510,2,0.0,0.0,4
17444,20110510,3,0.0,0.0,8
17445,20110510,4,0.0,0.0,3
17446,20110510,5,,,0
17447,20110510,6,0.0,0.0,17
17448,20180427,1,0.0,0.0,2
17449,20180427,2,0.0,0.0,4
17450,20180427,3,0.0,0.0,8
17451,20180427,4,0.0,0.0,3
17452,20180427,5,,,0
17453,20180427,6,0.0,0.0,17
17454,20170610,1,0.0,0.0,2
17455,20170610,2,0.0,0.0,4
17456,20170610,3,0.0,0.0,8
17457,20170610,4,0.0,0.0,3
17458,20170610,5,,,0
17459,20170610,6,0.0,0.0,17
17460,20140630,1,0.0,0.0,2
17461,20140630,2,0.0,0.0,4
17462,20140630,3,0.0,0.0,8
17463,20140630,4,0.0,0.0,3
17464,20140630,5,,,0
17465,20140630,6,0.0,0.0,17
17466,20150908,1,0.0,0.0,2
17467,20150908,2,0.0,0.0,4
17468,20150908,3,0.0,0.0,8
17469,20150908,4,0.0,0.0,3
17470,20150908,5,,,0
17471,20150908,6,0.0,0.0,17
17472,20090903,1,0.0,0.0,2
17473,20090903,2,0.0,0.0,4
17474,20090903,3,0.0,0.0,8
17475,20090903,4,0.0,0.0,3
17476,20090903,5,,,0
17477,20090903,6,0.0,0.0,17
17478,20120411,1,0.0,0.0,2
17479,20120411,2,0.0,0.0,4
17480,20120411,3,0.0,0.0,8
17481,20120411,4,0.0,0.0,3
17482,20120411,5,,,0
17483,20120411,6,0.0,0.0,17
17484,20110219,1,95.5,191.0,2
17485,20110219,2,113.25,453.0,4
17486,20110219,3,108.375,867.0,8
17487,20110219,4,120.0,360.0,3
17488,20110219,5,,,0
17489,20110219,6,110.05882352941177,1871.0,17
17490,20190922,1,0.0,0.0,2
17491,20190922,2,0.0,0.0,4
17492,20190922,3,0.0,0.0,8
17493,20190922,4,0.0,0.0,3
17494,20190922,5,,,0
17495,20190922,6,0.0,0.0,17
17496,20180119,1,0.0,0.0,2
17497,20180119,2,0.0,0.0,4
17498,20180119,3,0.0,0.0,8
17499,20180119,4,0.0,0.0,3
17500,20180119,5,,,0
17501,20180119,6,0.0,0.0,17
17502,20150327,1,0.0,0.0,2
17503,20150327,2,0.0,0.0,4
17504,20150327,3,0.0,0.0,8
17505,20150327,4,0.0,0.0,3
17506,20150327,5,,,0
17507,20150327,6,0.0,0.0,17
17508,20101101,1,0.0,0.0,2
17509,20101101,2,0.0,0.0,4
17510,20101101,3,0.0,0.0,8
17511,20101101,4,0.0,0.0,3
17512,20101101,5,,,0
17513,20101101,6,0.0,0.0,17
17514,20191012,1,0.0,0.0,2
17515,20191012,2,0.0,0.0,4
17516,20191012,3,0.0,0.0,8
17517,20191012,4,0.0,0.0,3
17518,20191012,5,,,0
17519,20191012,6,0.0,0.0,17
17520,20130112,1,93.5,187.0,2
17521,20130112,2,89.0,356.0,4
17522,20130112,3,88.625,709.0,8
17523,20130112,4,97.66666666666667,293.0,3
17524,20130112,5,,,0
17525,20130112,6,90.88235294117646,1545.0,17
17526,20110224,1,0.0,0.0,2
17527,20110224,2,111.0,444.0,4
17528,20110224,3,23.25,186.0,8
17529,20110224,4,157.33333333333334,472.0,3
17530,20110224,5,,,0
17531,20110224,6,64.82352941176471,1102.0,17
17532,20120115,1,93.0,186.0,2
17533,20120115,2,134.0,536.0,4
17534,20120115,3,125.5,1004.0,8
17535,20120115,4,127.33333333333333,382.0,3
17536,20120115,5,,,0
17537,20120115,6,124.0,2108.0,17
17538,20171009,1,0.0,0.0,2
17539,20171009,2,0.0,0.0,4
17540,20171009,3,0.0,0.0,8
17541,20171009,4,0.0,0.0,3
17542,20171009,5,,,0
17543,20171009,6,0.0,0.0,17
17544,20170525,1,0.0,0.0,2
17545,20170525,2,0.0,0.0,4
17546,20170525,3,0.0,0.0,8
17547,20170525,4,0.0,0.0,3
17548,20170525,5,,,0
17549,20170525,6,0.0,0.0,17
17550,20170619,1,0.0,0.0,2
17551,20170619,2,0.0,0.0,4
17552,20170619,3,0.0,0.0,8
17553,20170619,4,0.0,0.0,3
17554,20170619,5,,,0
17555,20170619,6,0.0,0.0,17
17556,20140330,1,0.0,0.0,2
17557,20140330,2,62.25,249.0,4
17558,20140330,3,62.0,496.0,8
17559,20140330,4,33.666666666666664,101.0,3
17560,20140330,5,,,0
17561,20140330,6,49.76470588235294,846.0,17
17562,20170413,1,0.0,0.0,2
17563,20170413,2,0.0,0.0,4
17564,20170413,3,0.0,0.0,8
17565,20170413,4,0.0,0.0,3
17566,20170413,5,,,0
17567,20170413,6,0.0,0.0,17
17568,20100828,1,0.0,0.0,2
17569,20100828,2,0.0,0.0,4
17570,20100828,3,0.0,0.0,8
17571,20100828,4,0.0,0.0,3
17572,20100828,5,,,0
17573,20100828,6,0.0,0.0,17
17574,20120701,1,0.0,0.0,2
17575,20120701,2,0.0,0.0,4
17576,20120701,3,0.0,0.0,8
17577,20120701,4,0.0,0.0,3
17578,20120701,5,,,0
17579,20120701,6,0.0,0.0,17
17580,20110522,1,0.0,0.0,2
17581,20110522,2,0.0,0.0,4
17582,20110522,3,0.0,0.0,8
17583,20110522,4,0.0,0.0,3
17584,20110522,5,,,0
17585,20110522,6,0.0,0.0,17
17586,20140228,1,0.0,0.0,2
17587,20140228,2,93.5,374.0,4
17588,20140228,3,69.25,554.0,8
17589,20140228,4,86.33333333333333,259.0,3
17590,20140228,5,,,0
17591,20140228,6,69.82352941176471,1187.0,17
17592,20111104,1,0.0,0.0,2
17593,20111104,2,0.0,0.0,4
17594,20111104,3,0.0,0.0,8
17595,20111104,4,0.0,0.0,3
17596,20111104,5,,,0
17597,20111104,6,0.0,0.0,17
17598,20151205,1,0.0,0.0,2
17599,20151205,2,0.0,0.0,4
17600,20151205,3,0.0,0.0,8
17601,20151205,4,0.0,0.0,3
17602,20151205,5,,,0
17603,20151205,6,0.0,0.0,17
17604,20160401,1,54.0,108.0,2
17605,20160401,2,120.0,480.0,4
17606,20160401,3,152.875,1223.0,8
17607,20160401,4,158.66666666666666,476.0,3
17608,20160401,5,,,0
17609,20160401,6,134.52941176470588,2287.0,17
17610,20090623,1,0.0,0.0,2
17611,20090623,2,0.0,0.0,4
17612,20090623,3,0.0,0.0,8
17613,20090623,4,0.0,0.0,3
17614,20090623,5,,,0
17615,20090623,6,0.0,0.0,17
17616,20190107,1,0.0,0.0,2
17617,20190107,2,40.5,162.0,4
17618,20190107,3,47.125,377.0,8
17619,20190107,4,53.666666666666664,161.0,3
17620,20190107,5,,,0
17621,20190107,6,41.1764705882353,700.0,17
17622,20191108,1,0.0,0.0,2
17623,20191108,2,0.0,0.0,4
17624,20191108,3,0.0,0.0,8
17625,20191108,4,0.0,0.0,3
17626,20191108,5,,,0
17627,20191108,6,0.0,0.0,17
17628,20160704,1,0.0,0.0,2
17629,20160704,2,0.0,0.0,4
17630,20160704,3,0.0,0.0,8
17631,20160704,4,0.0,0.0,3
17632,20160704,5,,,0
17633,20160704,6,0.0,0.0,17
17634,20160918,1,0.0,0.0,2
17635,20160918,2,0.0,0.0,4
17636,20160918,3,0.0,0.0,8
17637,20160918,4,0.0,0.0,3
17638,20160918,5,,,0
17639,20160918,6,0.0,0.0,17
17640,20100415,1,0.0,0.0,2
17641,20100415,2,53.75,215.0,4
17642,20100415,3,41.25,330.0,8
17643,20100415,4,75.33333333333333,226.0,3
17644,20100415,5,,,0
17645,20100415,6,45.35294117647059,771.0,17
17646,20160516,1,0.0,0.0,2
17647,20160516,2,0.0,0.0,4
17648,20160516,3,0.0,0.0,8
17649,20160516,4,0.0,0.0,3
17650,20160516,5,,,0
17651,20160516,6,0.0,0.0,17
17652,20100606,1,0.0,0.0,2
17653,20100606,2,0.0,0.0,4
17654,20100606,3,0.0,0.0,8
17655,20100606,4,0.0,0.0,3
17656,20100606,5,,,0
17657,20100606,6,0.0,0.0,17
17658,20180418,1,0.0,0.0,2
17659,20180418,2,0.0,0.0,4
17660,20180418,3,5.875,47.0,8
17661,20180418,4,0.0,0.0,3
17662,20180418,5,,,0
17663,20180418,6,2.764705882352941,47.0,17
17664,20130315,1,0.0,0.0,2
17665,20130315,2,18.5,74.0,4
17666,20130315,3,107.25,858.0,8
17667,20130315,4,100.33333333333333,301.0,3
17668,20130315,5,,,0
17669,20130315,6,72.52941176470588,1233.0,17
17670,20190704,1,0.0,0.0,2
17671,20190704,2,0.0,0.0,4
17672,20190704,3,0.0,0.0,8
17673,20190704,4,0.0,0.0,3
17674,20190704,5,,,0
17675,20190704,6,0.0,0.0,17
17676,20140405,1,47.5,95.0,2
17677,20140405,2,80.5,322.0,4
17678,20140405,3,59.375,475.0,8
17679,20140405,4,118.33333333333333,355.0,3
17680,20140405,5,,,0
17681,20140405,6,73.3529411764706,1247.0,17
17682,20150915,1,0.0,0.0,2
17683,20150915,2,0.0,0.0,4
17684,20150915,3,0.0,0.0,8
17685,20150915,4,0.0,0.0,3
17686,20150915,5,,,0
17687,20150915,6,0.0,0.0,17
17688,20120716,1,0.0,0.0,2
17689,20120716,2,0.0,0.0,4
17690,20120716,3,0.0,0.0,8
17691,20120716,4,0.0,0.0,3
17692,20120716,5,,,0
17693,20120716,6,0.0,0.0,17
17694,20160817,1,0.0,0.0,2
17695,20160817,2,0.0,0.0,4
17696,20160817,3,0.0,0.0,8
17697,20160817,4,0.0,0.0,3
17698,20160817,5,,,0
17699,20160817,6,0.0,0.0,17
17700,20100423,1,0.0,0.0,2
17701,20100423,2,0.0,0.0,4
17702,20100423,3,0.0,0.0,8
17703,20100423,4,0.0,0.0,3
17704,20100423,5,,,0
17705,20100423,6,0.0,0.0,17
